StudentID;Name;Mail;Password;GuardianID;Gender;SchoolID
1246;Aluno1246;emailaluno1246@gmail.com;ᚫꛘ♕睯奤艝;1246;F;2
1247;Aluno1247;emailaluno1247@gmail.com;ᚫꛘ♕睯奤艝;1247;F;2
1248;Aluno1248;emailaluno1248@gmail.com;ᚫꛘ♕睯奤艝;1248;M;2
1249;Aluno1249;emailaluno1249@gmail.com;ᚫꛘ♕睯奤艝;1249;M;2
1250;Aluno1250;emailaluno1250@gmail.com;ᚫꛘ♕睯奤艝;1250;M;2
1251;Aluno1251;emailaluno1251@gmail.com;ᚫꛘ♕睯奤艝;1251;F;2
1252;Aluno1252;emailaluno1252@gmail.com;ᚫꛘ♕睯奤艝;1252;F;2
1253;Aluno1253;emailaluno1253@gmail.com;ᚫꛘ♕睯奤艝;1253;F;2
1254;Aluno1254;emailaluno1254@gmail.com;ᚫꛘ♕睯奤艝;1254;F;2
1255;Aluno1255;emailaluno1255@gmail.com;ᚫꛘ♕睯奤艝;1255;F;2
1256;Aluno1256;emailaluno1256@gmail.com;ᚫꛘ♕睯奤艝;1256;F;2
1257;Aluno1257;emailaluno1257@gmail.com;ᚫꛘ♕睯奤艝;1257;F;2
1258;Aluno1258;emailaluno1258@gmail.com;ᚫꛘ♕睯奤艝;1258;F;2
1259;Aluno1259;emailaluno1259@gmail.com;ᚫꛘ♕睯奤艝;1259;F;2
1260;Aluno1260;emailaluno1260@gmail.com;ᚫꛘ♕睯奤艝;1260;F;2
1261;Aluno1261;emailaluno1261@gmail.com;ᚫꛘ♕睯奤艝;1261;F;2
1262;Aluno1262;emailaluno1262@gmail.com;ᚫꛘ♕睯奤艝;1262;M;2
1263;Aluno1263;emailaluno1263@gmail.com;ᚫꛘ♕睯奤艝;1263;F;2
1264;Aluno1264;emailaluno1264@gmail.com;ᚫꛘ♕睯奤艝;1264;F;2
1265;Aluno1265;emailaluno1265@gmail.com;ᚫꛘ♕睯奤艝;1265;F;2
1266;Aluno1266;emailaluno1266@gmail.com;ᚫꛘ♕睯奤艝;1266;M;2
1267;Aluno1267;emailaluno1267@gmail.com;ᚫꛘ♕睯奤艝;1267;F;2
1268;Aluno1268;emailaluno1268@gmail.com;ᚫꛘ♕睯奤艝;1268;F;2
1269;Aluno1269;emailaluno1269@gmail.com;ᚫꛘ♕睯奤艝;1269;F;2
1270;Aluno1270;emailaluno1270@gmail.com;ᚫꛘ♕睯奤艝;1270;F;2
1271;Aluno1271;emailaluno1271@gmail.com;ᚫꛘ♕睯奤艝;1271;F;2
1272;Aluno1272;emailaluno1272@gmail.com;ᚫꛘ♕睯奤艝;1272;M;2
1273;Aluno1273;emailaluno1273@gmail.com;ᚫꛘ♕睯奤艝;1273;M;2
1274;Aluno1274;emailaluno1274@gmail.com;ᚫꛘ♕睯奤艝;1274;F;2
1275;Aluno1275;emailaluno1275@gmail.com;ᚫꛘ♕睯奤艝;1275;F;2
1276;Aluno1276;emailaluno1276@gmail.com;ᚫꛘ♕睯奤艝;1276;F;2
1277;Aluno1277;emailaluno1277@gmail.com;ᚫꛘ♕睯奤艝;1277;M;2
1278;Aluno1278;emailaluno1278@gmail.com;ᚫꛘ♕睯奤艝;1278;F;2
1279;Aluno1279;emailaluno1279@gmail.com;ᚫꛘ♕睯奤艝;1279;F;2
1280;Aluno1280;emailaluno1280@gmail.com;ᚫꛘ♕睯奤艝;1280;F;2
1281;Aluno1281;emailaluno1281@gmail.com;ᚫꛘ♕睯奤艝;1281;F;2
1282;Aluno1282;emailaluno1282@gmail.com;ᚫꛘ♕睯奤艝;1282;F;2
1283;Aluno1283;emailaluno1283@gmail.com;ᚫꛘ♕睯奤艝;1283;F;2
1284;Aluno1284;emailaluno1284@gmail.com;ᚫꛘ♕睯奤艝;1284;F;2
1285;Aluno1285;emailaluno1285@gmail.com;ᚫꛘ♕睯奤艝;1285;F;2
1286;Aluno1286;emailaluno1286@gmail.com;ᚫꛘ♕睯奤艝;1286;M;2
1287;Aluno1287;emailaluno1287@gmail.com;ᚫꛘ♕睯奤艝;1287;M;2
1288;Aluno1288;emailaluno1288@gmail.com;ᚫꛘ♕睯奤艝;1288;M;2
1289;Aluno1289;emailaluno1289@gmail.com;ᚫꛘ♕睯奤艝;1289;M;2
1290;Aluno1290;emailaluno1290@gmail.com;ᚫꛘ♕睯奤艝;1290;M;2
1291;Aluno1291;emailaluno1291@gmail.com;ᚫꛘ♕睯奤艝;1291;F;2
1292;Aluno1292;emailaluno1292@gmail.com;ᚫꛘ♕睯奤艝;1292;F;2
1293;Aluno1293;emailaluno1293@gmail.com;ᚫꛘ♕睯奤艝;1293;F;2
1294;Aluno1294;emailaluno1294@gmail.com;ᚫꛘ♕睯奤艝;1294;F;2
1295;Aluno1295;emailaluno1295@gmail.com;ᚫꛘ♕睯奤艝;1295;F;2
1296;Aluno1296;emailaluno1296@gmail.com;ᚫꛘ♕睯奤艝;1296;F;2
1297;Aluno1297;emailaluno1297@gmail.com;ᚫꛘ♕睯奤艝;1297;M;2
1298;Aluno1298;emailaluno1298@gmail.com;ᚫꛘ♕睯奤艝;1298;M;2
1299;Aluno1299;emailaluno1299@gmail.com;ᚫꛘ♕睯奤艝;1299;F;1
1300;Aluno1300;emailaluno1300@gmail.com;ᚫꛘ♕睯奤艝;1300;M;1
1301;Aluno1301;emailaluno1301@gmail.com;ᚫꛘ♕睯奤艝;1301;M;1
1302;Aluno1302;emailaluno1302@gmail.com;ᚫꛘ♕睯奤艝;1302;M;1
1303;Aluno1303;emailaluno1303@gmail.com;ᚫꛘ♕睯奤艝;1303;F;1
1304;Aluno1304;emailaluno1304@gmail.com;ᚫꛘ♕睯奤艝;1304;F;1
1305;Aluno1305;emailaluno1305@gmail.com;ᚫꛘ♕睯奤艝;1305;F;1
1306;Aluno1306;emailaluno1306@gmail.com;ᚫꛘ♕睯奤艝;1306;F;1
1307;Aluno1307;emailaluno1307@gmail.com;ᚫꛘ♕睯奤艝;1307;F;1
1308;Aluno1308;emailaluno1308@gmail.com;ᚫꛘ♕睯奤艝;1308;F;1
1309;Aluno1309;emailaluno1309@gmail.com;ᚫꛘ♕睯奤艝;1309;F;1
1310;Aluno1310;emailaluno1310@gmail.com;ᚫꛘ♕睯奤艝;1310;F;1
1311;Aluno1311;emailaluno1311@gmail.com;ᚫꛘ♕睯奤艝;1311;M;1
1312;Aluno1312;emailaluno1312@gmail.com;ᚫꛘ♕睯奤艝;1312;F;1
1313;Aluno1313;emailaluno1313@gmail.com;ᚫꛘ♕睯奤艝;1313;F;1
1314;Aluno1314;emailaluno1314@gmail.com;ᚫꛘ♕睯奤艝;1314;F;1
1315;Aluno1315;emailaluno1315@gmail.com;ᚫꛘ♕睯奤艝;1315;F;1
1316;Aluno1316;emailaluno1316@gmail.com;ᚫꛘ♕睯奤艝;1316;F;1
1317;Aluno1317;emailaluno1317@gmail.com;ᚫꛘ♕睯奤艝;1317;F;1
1318;Aluno1318;emailaluno1318@gmail.com;ᚫꛘ♕睯奤艝;1318;M;1
1319;Aluno1319;emailaluno1319@gmail.com;ᚫꛘ♕睯奤艝;1319;F;1
1320;Aluno1320;emailaluno1320@gmail.com;ᚫꛘ♕睯奤艝;1320;F;1
1321;Aluno1321;emailaluno1321@gmail.com;ᚫꛘ♕睯奤艝;1321;F;1
1322;Aluno1322;emailaluno1322@gmail.com;ᚫꛘ♕睯奤艝;1322;F;1
1323;Aluno1323;emailaluno1323@gmail.com;ᚫꛘ♕睯奤艝;1323;F;1
1324;Aluno1324;emailaluno1324@gmail.com;ᚫꛘ♕睯奤艝;1324;F;1
1325;Aluno1325;emailaluno1325@gmail.com;ᚫꛘ♕睯奤艝;1325;F;1
1326;Aluno1326;emailaluno1326@gmail.com;ᚫꛘ♕睯奤艝;1326;F;1
1327;Aluno1327;emailaluno1327@gmail.com;ᚫꛘ♕睯奤艝;1327;M;1
1328;Aluno1328;emailaluno1328@gmail.com;ᚫꛘ♕睯奤艝;1328;M;1
1329;Aluno1329;emailaluno1329@gmail.com;ᚫꛘ♕睯奤艝;1329;M;1
1330;Aluno1330;emailaluno1330@gmail.com;ᚫꛘ♕睯奤艝;1330;F;1
1331;Aluno1331;emailaluno1331@gmail.com;ᚫꛘ♕睯奤艝;1331;F;1
1332;Aluno1332;emailaluno1332@gmail.com;ᚫꛘ♕睯奤艝;1332;F;1
1333;Aluno1333;emailaluno1333@gmail.com;ᚫꛘ♕睯奤艝;1333;M;1
1334;Aluno1334;emailaluno1334@gmail.com;ᚫꛘ♕睯奤艝;1334;M;1
1335;Aluno1335;emailaluno1335@gmail.com;ᚫꛘ♕睯奤艝;1335;F;1
1336;Aluno1336;emailaluno1336@gmail.com;ᚫꛘ♕睯奤艝;1336;F;1
1337;Aluno1337;emailaluno1337@gmail.com;ᚫꛘ♕睯奤艝;1337;M;1
1338;Aluno1338;emailaluno1338@gmail.com;ᚫꛘ♕睯奤艝;1338;F;1
1339;Aluno1339;emailaluno1339@gmail.com;ᚫꛘ♕睯奤艝;1339;F;1
1340;Aluno1340;emailaluno1340@gmail.com;ᚫꛘ♕睯奤艝;1340;F;1
1341;Aluno1341;emailaluno1341@gmail.com;ᚫꛘ♕睯奤艝;1341;F;1
1342;Aluno1342;emailaluno1342@gmail.com;ᚫꛘ♕睯奤艝;1342;F;1
1343;Aluno1343;emailaluno1343@gmail.com;ᚫꛘ♕睯奤艝;1343;F;1
1344;Aluno1344;emailaluno1344@gmail.com;ᚫꛘ♕睯奤艝;1344;F;1
1345;Aluno1345;emailaluno1345@gmail.com;ᚫꛘ♕睯奤艝;1345;M;1
1346;Aluno1346;emailaluno1346@gmail.com;ᚫꛘ♕睯奤艝;1346;M;1
1347;Aluno1347;emailaluno1347@gmail.com;ᚫꛘ♕睯奤艝;1347;F;1
1348;Aluno1348;emailaluno1348@gmail.com;ᚫꛘ♕睯奤艝;1348;F;1
1349;Aluno1349;emailaluno1349@gmail.com;ᚫꛘ♕睯奤艝;1349;F;1
1350;Aluno1350;emailaluno1350@gmail.com;ᚫꛘ♕睯奤艝;1350;M;1
1351;Aluno1351;emailaluno1351@gmail.com;ᚫꛘ♕睯奤艝;1351;M;1
1352;Aluno1352;emailaluno1352@gmail.com;ᚫꛘ♕睯奤艝;1352;F;1
1353;Aluno1353;emailaluno1353@gmail.com;ᚫꛘ♕睯奤艝;1353;F;1
1354;Aluno1354;emailaluno1354@gmail.com;ᚫꛘ♕睯奤艝;1354;F;1
1355;Aluno1355;emailaluno1355@gmail.com;ᚫꛘ♕睯奤艝;1355;F;1
1356;Aluno1356;emailaluno1356@gmail.com;ᚫꛘ♕睯奤艝;1356;F;1
1357;Aluno1357;emailaluno1357@gmail.com;ᚫꛘ♕睯奤艝;1357;F;1
1358;Aluno1358;emailaluno1358@gmail.com;ᚫꛘ♕睯奤艝;1358;M;1
1359;Aluno1359;emailaluno1359@gmail.com;ᚫꛘ♕睯奤艝;1359;M;1
1360;Aluno1360;emailaluno1360@gmail.com;ᚫꛘ♕睯奤艝;1360;F;1
1361;Aluno1361;emailaluno1361@gmail.com;ᚫꛘ♕睯奤艝;1361;M;1
1362;Aluno1362;emailaluno1362@gmail.com;ᚫꛘ♕睯奤艝;1362;F;1
1363;Aluno1363;emailaluno1363@gmail.com;ᚫꛘ♕睯奤艝;1363;M;1
1364;Aluno1364;emailaluno1364@gmail.com;ᚫꛘ♕睯奤艝;1364;F;1
1365;Aluno1365;emailaluno1365@gmail.com;ᚫꛘ♕睯奤艝;1365;F;1
1366;Aluno1366;emailaluno1366@gmail.com;ᚫꛘ♕睯奤艝;1366;M;1
1367;Aluno1367;emailaluno1367@gmail.com;ᚫꛘ♕睯奤艝;1367;F;1
1368;Aluno1368;emailaluno1368@gmail.com;ᚫꛘ♕睯奤艝;1368;M;1
1369;Aluno1369;emailaluno1369@gmail.com;ᚫꛘ♕睯奤艝;1369;M;1
1370;Aluno1370;emailaluno1370@gmail.com;ᚫꛘ♕睯奤艝;1370;F;1
1371;Aluno1371;emailaluno1371@gmail.com;ᚫꛘ♕睯奤艝;1371;F;1
1372;Aluno1372;emailaluno1372@gmail.com;ᚫꛘ♕睯奤艝;1372;F;1
1373;Aluno1373;emailaluno1373@gmail.com;ᚫꛘ♕睯奤艝;1373;F;2
1374;Aluno1374;emailaluno1374@gmail.com;ᚫꛘ♕睯奤艝;1374;F;2
1375;Aluno1375;emailaluno1375@gmail.com;ᚫꛘ♕睯奤艝;1375;F;2
1376;Aluno1376;emailaluno1376@gmail.com;ᚫꛘ♕睯奤艝;1376;F;2
1377;Aluno1377;emailaluno1377@gmail.com;ᚫꛘ♕睯奤艝;1377;F;2
1378;Aluno1378;emailaluno1378@gmail.com;ᚫꛘ♕睯奤艝;1378;F;2
1379;Aluno1379;emailaluno1379@gmail.com;ᚫꛘ♕睯奤艝;1379;M;2
1380;Aluno1380;emailaluno1380@gmail.com;ᚫꛘ♕睯奤艝;1380;M;2
1381;Aluno1381;emailaluno1381@gmail.com;ᚫꛘ♕睯奤艝;1381;F;2
1382;Aluno1382;emailaluno1382@gmail.com;ᚫꛘ♕睯奤艝;1382;F;2
1383;Aluno1383;emailaluno1383@gmail.com;ᚫꛘ♕睯奤艝;1383;F;2
1384;Aluno1384;emailaluno1384@gmail.com;ᚫꛘ♕睯奤艝;1384;F;2
1385;Aluno1385;emailaluno1385@gmail.com;ᚫꛘ♕睯奤艝;1385;F;2
1386;Aluno1386;emailaluno1386@gmail.com;ᚫꛘ♕睯奤艝;1386;F;2
1387;Aluno1387;emailaluno1387@gmail.com;ᚫꛘ♕睯奤艝;1387;F;2
1388;Aluno1388;emailaluno1388@gmail.com;ᚫꛘ♕睯奤艝;1388;F;2
1389;Aluno1389;emailaluno1389@gmail.com;ᚫꛘ♕睯奤艝;1389;F;2
1390;Aluno1390;emailaluno1390@gmail.com;ᚫꛘ♕睯奤艝;1390;M;2
1391;Aluno1391;emailaluno1391@gmail.com;ᚫꛘ♕睯奤艝;1391;M;2
1392;Aluno1392;emailaluno1392@gmail.com;ᚫꛘ♕睯奤艝;1392;M;2
1393;Aluno1393;emailaluno1393@gmail.com;ᚫꛘ♕睯奤艝;1393;M;2
1394;Aluno1394;emailaluno1394@gmail.com;ᚫꛘ♕睯奤艝;1394;M;2
1395;Aluno1395;emailaluno1395@gmail.com;ᚫꛘ♕睯奤艝;1395;M;2
1396;Aluno1396;emailaluno1396@gmail.com;ᚫꛘ♕睯奤艝;1396;M;2
1397;Aluno1397;emailaluno1397@gmail.com;ᚫꛘ♕睯奤艝;1397;M;2
1398;Aluno1398;emailaluno1398@gmail.com;ᚫꛘ♕睯奤艝;1398;F;2
1399;Aluno1399;emailaluno1399@gmail.com;ᚫꛘ♕睯奤艝;1399;F;2
1400;Aluno1400;emailaluno1400@gmail.com;ᚫꛘ♕睯奤艝;1400;F;2
1401;Aluno1401;emailaluno1401@gmail.com;ᚫꛘ♕睯奤艝;1401;M;2
1402;Aluno1402;emailaluno1402@gmail.com;ᚫꛘ♕睯奤艝;1402;F;2
1403;Aluno1403;emailaluno1403@gmail.com;ᚫꛘ♕睯奤艝;1403;F;2
1404;Aluno1404;emailaluno1404@gmail.com;ᚫꛘ♕睯奤艝;1404;F;2
1405;Aluno1405;emailaluno1405@gmail.com;ᚫꛘ♕睯奤艝;1405;F;2
1406;Aluno1406;emailaluno1406@gmail.com;ᚫꛘ♕睯奤艝;1406;F;2
1407;Aluno1407;emailaluno1407@gmail.com;ᚫꛘ♕睯奤艝;1407;M;2
1408;Aluno1408;emailaluno1408@gmail.com;ᚫꛘ♕睯奤艝;1408;F;2
1409;Aluno1409;emailaluno1409@gmail.com;ᚫꛘ♕睯奤艝;1409;F;2
1410;Aluno1410;emailaluno1410@gmail.com;ᚫꛘ♕睯奤艝;1410;F;2
1411;Aluno1411;emailaluno1411@gmail.com;ᚫꛘ♕睯奤艝;1411;F;2
1412;Aluno1412;emailaluno1412@gmail.com;ᚫꛘ♕睯奤艝;1412;F;2
1413;Aluno1413;emailaluno1413@gmail.com;ᚫꛘ♕睯奤艝;1413;F;2
1414;Aluno1414;emailaluno1414@gmail.com;ᚫꛘ♕睯奤艝;1414;M;2
1415;Aluno1415;emailaluno1415@gmail.com;ᚫꛘ♕睯奤艝;1415;F;2
1416;Aluno1416;emailaluno1416@gmail.com;ᚫꛘ♕睯奤艝;1416;M;2
1417;Aluno1417;emailaluno1417@gmail.com;ᚫꛘ♕睯奤艝;1417;F;2
1418;Aluno1418;emailaluno1418@gmail.com;ᚫꛘ♕睯奤艝;1418;M;2
1419;Aluno1419;emailaluno1419@gmail.com;ᚫꛘ♕睯奤艝;1419;M;2
1420;Aluno1420;emailaluno1420@gmail.com;ᚫꛘ♕睯奤艝;1420;F;2
1421;Aluno1421;emailaluno1421@gmail.com;ᚫꛘ♕睯奤艝;1421;F;2
1422;Aluno1422;emailaluno1422@gmail.com;ᚫꛘ♕睯奤艝;1422;F;2
1423;Aluno1423;emailaluno1423@gmail.com;ᚫꛘ♕睯奤艝;1423;M;2
1424;Aluno1424;emailaluno1424@gmail.com;ᚫꛘ♕睯奤艝;1424;M;2
1425;Aluno1425;emailaluno1425@gmail.com;ᚫꛘ♕睯奤艝;1425;F;2
1426;Aluno1426;emailaluno1426@gmail.com;ᚫꛘ♕睯奤艝;1426;F;2
1427;Aluno1427;emailaluno1427@gmail.com;ᚫꛘ♕睯奤艝;1427;M;2
1428;Aluno1428;emailaluno1428@gmail.com;ᚫꛘ♕睯奤艝;1428;F;2
1429;Aluno1429;emailaluno1429@gmail.com;ᚫꛘ♕睯奤艝;1429;F;2
1430;Aluno1430;emailaluno1430@gmail.com;ᚫꛘ♕睯奤艝;1430;F;2
1431;Aluno1431;emailaluno1431@gmail.com;ᚫꛘ♕睯奤艝;1431;F;2
1432;Aluno1432;emailaluno1432@gmail.com;ᚫꛘ♕睯奤艝;1432;F;2
1433;Aluno1433;emailaluno1433@gmail.com;ᚫꛘ♕睯奤艝;1433;F;2
1434;Aluno1434;emailaluno1434@gmail.com;ᚫꛘ♕睯奤艝;1434;F;2
1435;Aluno1435;emailaluno1435@gmail.com;ᚫꛘ♕睯奤艝;1435;F;2
1436;Aluno1436;emailaluno1436@gmail.com;ᚫꛘ♕睯奤艝;1436;F;2
1437;Aluno1437;emailaluno1437@gmail.com;ᚫꛘ♕睯奤艝;1437;F;2
1438;Aluno1438;emailaluno1438@gmail.com;ᚫꛘ♕睯奤艝;1438;F;2
1439;Aluno1439;emailaluno1439@gmail.com;ᚫꛘ♕睯奤艝;1439;M;2
1440;Aluno1440;emailaluno1440@gmail.com;ᚫꛘ♕睯奤艝;1440;F;2
1441;Aluno1441;emailaluno1441@gmail.com;ᚫꛘ♕睯奤艝;1441;F;2
1442;Aluno1442;emailaluno1442@gmail.com;ᚫꛘ♕睯奤艝;1442;F;2
1443;Aluno1443;emailaluno1443@gmail.com;ᚫꛘ♕睯奤艝;1443;F;2
1444;Aluno1444;emailaluno1444@gmail.com;ᚫꛘ♕睯奤艝;1444;F;2
1445;Aluno1445;emailaluno1445@gmail.com;ᚫꛘ♕睯奤艝;1445;F;2
1446;Aluno1446;emailaluno1446@gmail.com;ᚫꛘ♕睯奤艝;1446;F;2
1447;Aluno1447;emailaluno1447@gmail.com;ᚫꛘ♕睯奤艝;1447;M;2
1448;Aluno1448;emailaluno1448@gmail.com;ᚫꛘ♕睯奤艝;1448;F;2
1449;Aluno1449;emailaluno1449@gmail.com;ᚫꛘ♕睯奤艝;1449;F;2
1450;Aluno1450;emailaluno1450@gmail.com;ᚫꛘ♕睯奤艝;1450;M;2
1451;Aluno1451;emailaluno1451@gmail.com;ᚫꛘ♕睯奤艝;1451;M;2
1452;Aluno1452;emailaluno1452@gmail.com;ᚫꛘ♕睯奤艝;1452;M;2
1453;Aluno1453;emailaluno1453@gmail.com;ᚫꛘ♕睯奤艝;1453;F;2
1454;Aluno1454;emailaluno1454@gmail.com;ᚫꛘ♕睯奤艝;1454;F;2
1455;Aluno1455;emailaluno1455@gmail.com;ᚫꛘ♕睯奤艝;1455;F;2
1456;Aluno1456;emailaluno1456@gmail.com;ᚫꛘ♕睯奤艝;1456;F;2
1457;Aluno1457;emailaluno1457@gmail.com;ᚫꛘ♕睯奤艝;1457;F;2
1458;Aluno1458;emailaluno1458@gmail.com;ᚫꛘ♕睯奤艝;1458;M;2
1459;Aluno1459;emailaluno1459@gmail.com;ᚫꛘ♕睯奤艝;1459;F;2
1460;Aluno1460;emailaluno1460@gmail.com;ᚫꛘ♕睯奤艝;1460;F;2
1461;Aluno1461;emailaluno1461@gmail.com;ᚫꛘ♕睯奤艝;1461;F;2
1462;Aluno1462;emailaluno1462@gmail.com;ᚫꛘ♕睯奤艝;1462;F;2
1463;Aluno1463;emailaluno1463@gmail.com;ᚫꛘ♕睯奤艝;1463;F;2
1464;Aluno1464;emailaluno1464@gmail.com;ᚫꛘ♕睯奤艝;1464;F;2
1465;Aluno1465;emailaluno1465@gmail.com;ᚫꛘ♕睯奤艝;1465;F;2
1466;Aluno1466;emailaluno1466@gmail.com;ᚫꛘ♕睯奤艝;1466;F;2
1467;Aluno1467;emailaluno1467@gmail.com;ᚫꛘ♕睯奤艝;1467;F;2
1468;Aluno1468;emailaluno1468@gmail.com;ᚫꛘ♕睯奤艝;1468;F;2
1469;Aluno1469;emailaluno1469@gmail.com;ᚫꛘ♕睯奤艝;1469;M;2
1470;Aluno1470;emailaluno1470@gmail.com;ᚫꛘ♕睯奤艝;1470;F;2
1471;Aluno1471;emailaluno1471@gmail.com;ᚫꛘ♕睯奤艝;1471;F;2
1472;Aluno1472;emailaluno1472@gmail.com;ᚫꛘ♕睯奤艝;1472;F;2
1473;Aluno1473;emailaluno1473@gmail.com;ᚫꛘ♕睯奤艝;1473;M;2
1474;Aluno1474;emailaluno1474@gmail.com;ᚫꛘ♕睯奤艝;1474;F;2
1475;Aluno1475;emailaluno1475@gmail.com;ᚫꛘ♕睯奤艝;1475;M;2
1476;Aluno1476;emailaluno1476@gmail.com;ᚫꛘ♕睯奤艝;1476;F;2
1477;Aluno1477;emailaluno1477@gmail.com;ᚫꛘ♕睯奤艝;1477;M;2
1478;Aluno1478;emailaluno1478@gmail.com;ᚫꛘ♕睯奤艝;1478;F;2
1479;Aluno1479;emailaluno1479@gmail.com;ᚫꛘ♕睯奤艝;1479;F;2
1480;Aluno1480;emailaluno1480@gmail.com;ᚫꛘ♕睯奤艝;1480;M;2
1481;Aluno1481;emailaluno1481@gmail.com;ᚫꛘ♕睯奤艝;1481;M;2
1482;Aluno1482;emailaluno1482@gmail.com;ᚫꛘ♕睯奤艝;1482;M;2
1483;Aluno1483;emailaluno1483@gmail.com;ᚫꛘ♕睯奤艝;1483;F;2
1484;Aluno1484;emailaluno1484@gmail.com;ᚫꛘ♕睯奤艝;1484;M;2
1485;Aluno1485;emailaluno1485@gmail.com;ᚫꛘ♕睯奤艝;1485;M;2
1486;Aluno1486;emailaluno1486@gmail.com;ᚫꛘ♕睯奤艝;1486;M;2
1487;Aluno1487;emailaluno1487@gmail.com;ᚫꛘ♕睯奤艝;1487;M;2
1488;Aluno1488;emailaluno1488@gmail.com;ᚫꛘ♕睯奤艝;1488;F;2
1489;Aluno1489;emailaluno1489@gmail.com;ᚫꛘ♕睯奤艝;1489;F;2
1490;Aluno1490;emailaluno1490@gmail.com;ᚫꛘ♕睯奤艝;1490;F;2
1491;Aluno1491;emailaluno1491@gmail.com;ᚫꛘ♕睯奤艝;1491;F;2
1492;Aluno1492;emailaluno1492@gmail.com;ᚫꛘ♕睯奤艝;1492;F;2
1493;Aluno1493;emailaluno1493@gmail.com;ᚫꛘ♕睯奤艝;1493;M;2
1494;Aluno1494;emailaluno1494@gmail.com;ᚫꛘ♕睯奤艝;1494;M;2
1495;Aluno1495;emailaluno1495@gmail.com;ᚫꛘ♕睯奤艝;1495;M;2
1496;Aluno1496;emailaluno1496@gmail.com;ᚫꛘ♕睯奤艝;1496;F;2
1497;Aluno1497;emailaluno1497@gmail.com;ᚫꛘ♕睯奤艝;1497;M;2
1498;Aluno1498;emailaluno1498@gmail.com;ᚫꛘ♕睯奤艝;1498;F;2
1499;Aluno1499;emailaluno1499@gmail.com;ᚫꛘ♕睯奤艝;1499;F;2
1500;Aluno1500;emailaluno1500@gmail.com;ᚫꛘ♕睯奤艝;1500;M;2
1501;Aluno1501;emailaluno1501@gmail.com;ᚫꛘ♕睯奤艝;1501;M;2
1502;Aluno1502;emailaluno1502@gmail.com;ᚫꛘ♕睯奤艝;1502;M;2
1503;Aluno1503;emailaluno1503@gmail.com;ᚫꛘ♕睯奤艝;1503;M;2
1504;Aluno1504;emailaluno1504@gmail.com;ᚫꛘ♕睯奤艝;1504;F;2
1505;Aluno1505;emailaluno1505@gmail.com;ᚫꛘ♕睯奤艝;1505;F;2
1506;Aluno1506;emailaluno1506@gmail.com;ᚫꛘ♕睯奤艝;1506;M;2
1507;Aluno1507;emailaluno1507@gmail.com;ᚫꛘ♕睯奤艝;1507;F;2
1508;Aluno1508;emailaluno1508@gmail.com;ᚫꛘ♕睯奤艝;1508;M;2
1509;Aluno1509;emailaluno1509@gmail.com;ᚫꛘ♕睯奤艝;1509;M;2
1510;Aluno1510;emailaluno1510@gmail.com;ᚫꛘ♕睯奤艝;1510;M;2
1511;Aluno1511;emailaluno1511@gmail.com;ᚫꛘ♕睯奤艝;1511;M;2
1512;Aluno1512;emailaluno1512@gmail.com;ᚫꛘ♕睯奤艝;1512;F;2
1513;Aluno1513;emailaluno1513@gmail.com;ᚫꛘ♕睯奤艝;1513;M;2
1514;Aluno1514;emailaluno1514@gmail.com;ᚫꛘ♕睯奤艝;1514;M;2
1515;Aluno1515;emailaluno1515@gmail.com;ᚫꛘ♕睯奤艝;1515;M;2
1516;Aluno1516;emailaluno1516@gmail.com;ᚫꛘ♕睯奤艝;1516;M;2
1517;Aluno1517;emailaluno1517@gmail.com;ᚫꛘ♕睯奤艝;1517;M;2
1518;Aluno1518;emailaluno1518@gmail.com;ᚫꛘ♕睯奤艝;1518;M;2
1519;Aluno1519;emailaluno1519@gmail.com;ᚫꛘ♕睯奤艝;1519;M;2
1520;Aluno1520;emailaluno1520@gmail.com;ᚫꛘ♕睯奤艝;1520;M;2
1521;Aluno1521;emailaluno1521@gmail.com;ᚫꛘ♕睯奤艝;1521;M;2
1522;Aluno1522;emailaluno1522@gmail.com;ᚫꛘ♕睯奤艝;1522;F;2
1523;Aluno1523;emailaluno1523@gmail.com;ᚫꛘ♕睯奤艝;1523;F;2
1524;Aluno1524;emailaluno1524@gmail.com;ᚫꛘ♕睯奤艝;1524;M;2
1525;Aluno1525;emailaluno1525@gmail.com;ᚫꛘ♕睯奤艝;1525;F;2
1526;Aluno1526;emailaluno1526@gmail.com;ᚫꛘ♕睯奤艝;1526;M;2
1527;Aluno1527;emailaluno1527@gmail.com;ᚫꛘ♕睯奤艝;1527;M;2
1528;Aluno1528;emailaluno1528@gmail.com;ᚫꛘ♕睯奤艝;1528;M;2
1529;Aluno1529;emailaluno1529@gmail.com;ᚫꛘ♕睯奤艝;1529;M;2
1530;Aluno1530;emailaluno1530@gmail.com;ᚫꛘ♕睯奤艝;1530;M;2
1531;Aluno1531;emailaluno1531@gmail.com;ᚫꛘ♕睯奤艝;1531;F;2
1532;Aluno1532;emailaluno1532@gmail.com;ᚫꛘ♕睯奤艝;1532;F;2
1533;Aluno1533;emailaluno1533@gmail.com;ᚫꛘ♕睯奤艝;1533;F;2
1534;Aluno1534;emailaluno1534@gmail.com;ᚫꛘ♕睯奤艝;1534;F;2
1535;Aluno1535;emailaluno1535@gmail.com;ᚫꛘ♕睯奤艝;1535;F;2
1536;Aluno1536;emailaluno1536@gmail.com;ᚫꛘ♕睯奤艝;1536;F;2
